Corpus	Filename	Artist	Title	Year	Melody	Harmony	Lyrics
Billboard	TheVentures_Perfidia_1960	The Ventures	Perfidia	1960	FALSE	TRUE	FALSE
Billboard	TheWeatherGirls_ItsRainingMen_1983	The Weather Girls	It's Raining Men	1983	TRUE	TRUE	TRUE
Billboard	TheWho_HappyJack_1967	The Who	Happy Jack	1967	TRUE	TRUE	TRUE
Billboard	TheWho_PinballWizard_1969	The Who	Pinball Wizard	1969	TRUE	TRUE	TRUE
Billboard	TheYardbirds_HeartFullOfSoul_1965	The Yardbirds	Heart Full Of Soul	1965	FALSE	TRUE	FALSE
Billboard	TheYardbirds_ShapesOfThings_1966	The Yardbirds	Shapes Of Things	1966	FALSE	TRUE	FALSE
Billboard	TheYoungbloods_GetTogether_1969	The Youngbloods	Get Together	1969	FALSE	TRUE	FALSE
Billboard	ThelmaHouston_DontLeaveMeThisWay_1977	Thelma Houston	Don't Leave Me This Way	1977	FALSE	TRUE	FALSE
Billboard	TinaTurner_PrivateDancer_1985	Tina Turner	Private Dancer	1985	FALSE	TRUE	FALSE
Billboard	TinaTurner_TheBest_1989	Tina Turner	The Best	1989	TRUE	TRUE	TRUE
Billboard	TinaTurner_WeDontNeedAnotherHero_1985	Tina Turner	We Don't Need Another Hero (Thunderdome)	1985	TRUE	TRUE	TRUE
Billboard	TinaTurner_WhatYouGetIsWhatYouSee_1987	Tina Turner	What You Get Is What You See	1987	FALSE	TRUE	FALSE
Billboard	TinaTurner_WhatsLoveGotToDoWithIt_1984	Tina Turner	What's Love Got To Do With It	1984	TRUE	TRUE	TRUE
Billboard	ToddRundgren_ADreamGoesOnForever_1974	Todd Rundgren	A Dream Goes On Forever	1974	FALSE	TRUE	FALSE
Billboard	ToddRundgren_CanWeStillBeFriends_1978	Todd Rundgren	Can We Still Be Friends	1978	FALSE	TRUE	FALSE
Billboard	TomJones_ShesALady_1971	Tom Jones	She's A Lady	1971	TRUE	TRUE	TRUE
Billboard	TomTHall_ILove_1973	Tom T. Hall	I Love	1973	FALSE	TRUE	FALSE
Billboard	TomTHall_TheYearThatClaytonDelaneyDied_1971	Tom T. Hall	The Year That Clayton Delaney Died	1971	FALSE	TRUE	FALSE
Billboard	TommyJames_CrystalBluePersuasion_1969	Tommy James	Crystal Blue Persuasion	1969	FALSE	TRUE	FALSE
Billboard	TommyJames_MonyMony_1968	Tommy James	Mony Mony	1968	FALSE	TRUE	FALSE
Billboard	TracieSpencer_ThisHouse_1990	Tracie Spencer	This House	1990	FALSE	TRUE	FALSE
Billboard	TracyChapman_BabyCanIHoldYou_1989	Tracy Chapman	Baby Can I Hold You	1989	FALSE	TRUE	FALSE
Billboard	U2_WithOrWithoutYou_1987	U2	With Or Without You	1987	TRUE	TRUE	TRUE
Billboard	UB40_RedRedWine_1984	UB40	Red Red Wine	1984	TRUE	TRUE	TRUE
Billboard	UB40_TheWayYouDoTheThingsYouDo_1990	UB40	The Way You Do The Things You Do	1990	FALSE	TRUE	FALSE
Billboard	UrbanDanceSquad_DeeperShadeOfSoul_1991	Urban Dance Squad	Deeper Shade Of Soul	1991	FALSE	TRUE	FALSE
Billboard	VanHalen_WhenItsLove_1988	Van Halen	When It's Love	1988	TRUE	TRUE	TRUE
Billboard	VillagePeople_InTheNavy_1979	Village People	In The Navy	1979	TRUE	TRUE	TRUE
Billboard	WangChung_DanceHallDays_1984	Wang Chung	Dance Hall Days	1984	FALSE	TRUE	FALSE
Billboard	WaylonJennings_AreYouSureHankDoneItThisWay_1975	Waylon Jennings	Are You Sure Hank Done It This Way	1975	FALSE	TRUE	FALSE
Billboard	WaylonJennings_ThemeFromTheDukesOfHazzard_1980	Waylon Jennings	Theme From The Dukes Of Hazzard (Good Ol' Boys)	1980	FALSE	TRUE	FALSE
Billboard	Wednesday_LastKiss_1974	Wednesday	Last Kiss	1974	FALSE	TRUE	FALSE
Billboard	Wham_WakeMeUpBeforeYouGoGo_1984	Wham!	Wake Me Up Before You Go-Go	1984	TRUE	TRUE	TRUE
Billboard	Whitesnake_HereIGoAgain_1987	Whitesnake	Here I Go Again	1987	TRUE	TRUE	TRUE
Billboard	WildCherry_PlayThatFunkyMusic_1976	Wild Cherry	Play That Funky Music	1976	FALSE	TRUE	FALSE
Billboard	WillieMitchell_2075_1964	Willie Mitchell	20-75	1964	FALSE	TRUE	FALSE
Billboard	WillieNelson_BlueEyesCryingInTheRain_1975	Willie Nelson	Blue Eyes Crying In The Rain	1975	FALSE	TRUE	FALSE
Billboard	WilsonPhillips_HoldOn_1990	Wilson Phillips	Hold On	1990	TRUE	TRUE	TRUE
Billboard	WilsonPickett_DontKnockMyLovePt1_1971	Wilson Pickett	Don't Knock My Love - Pt. 1	1971	FALSE	TRUE	FALSE
Billboard	WilsonPickett_IFoundATrueLove_1968	Wilson Pickett	I Found A True Love	1968	FALSE	TRUE	FALSE
Billboard	WilsonPickett_ImInLove_1967	Wilson Pickett	I'm In Love	1967	FALSE	TRUE	FALSE
Billboard	WilsonPickett_InTheMidnightHour_1965	Wilson Pickett	In The Midnight Hour	1965	FALSE	TRUE	FALSE
Billboard	WilsonPickett_SoulDanceNumberThree_1967	Wilson Pickett	Soul Dance Number Three	1967	FALSE	TRUE	FALSE
Billboard	Yaz_Situation_1982	Yaz	Situation	1982	FALSE	TRUE	FALSE
Billboard	YoungMC_BustAMove_1990	Young MC	Bust A Move	1990	FALSE	TRUE	FALSE
Billboard	YvonneElliman_IfICantHaveYou_1978	Yvonne Elliman	If I Can't Have You	1978	FALSE	TRUE	FALSE
Billboard	ZZTop_LaGrange_1974	ZZ Top	La Grange	1974	FALSE	TRUE	FALSE
Rolling Stone	OtisRedding_TheDockOfTheBay_1968	Otis Redding	(Sittin' on) the Dock of the Bay	1968	TRUE	TRUE	TRUE
Rolling Stone	BillHaley_RockAroundTheClock_1954	Bill Haley and His Comets	(We're Gonna) Rock Around the Clock	1954	TRUE	TRUE	FALSE
Rolling Stone	Prince_1999_1982	Prince	1999	1982	TRUE	TRUE	TRUE
Rolling Stone	SamCooke_AChangeIsGonnaCome_1964	Sam Cooke	A Change Is Gonna Come	1964	TRUE	TRUE	FALSE
Rolling Stone	TheBeatles_ADayInTheLife_1967	The Beatles	A Day in the Life	1967	TRUE	TRUE	TRUE
Rolling Stone	TheBeatles_AHardDaysNight_1964	The Beatles	A Hard Day's Night	1964	TRUE	TRUE	FALSE
Rolling Stone	ProcolHarum_AWhiterShadeOfPale_1967	Procol Harum	A Whiter Shade of Pale	1967	TRUE	TRUE	FALSE
Rolling Stone	TheJimiHendrixExperience_AllAlongTheWatchtower_1968	The Jimi Hendrix Experience	All Along the Watchtower	1968	TRUE	TRUE	FALSE
Rolling Stone	Nirvana_AllApologies_1993	Nirvana	All Apologies	1993	TRUE	TRUE	TRUE
Rolling Stone	TheEverlyBrothers_AllIHaveToDoIsDream_1958	The Everly Brothers	All I Have to Do Is Dream	1958	TRUE	TRUE	FALSE
Rolling Stone	SexPistols_AnarchyInTheUK_1977	Sex Pistols	Anarchy in the U.K.	1977	TRUE	TRUE	TRUE
Rolling Stone	ACDC_BackInBlack_1980	AC/DC	Back in Black	1980	TRUE	TRUE	TRUE
Rolling Stone	TheRonettes_BeMyBaby_1963	The Ronettes	Be My Baby	1963	TRUE	TRUE	TRUE
Rolling Stone	GeneVincent_BeBopALula_1956	Gene Vincent	Be-Bop-A-Lula	1956	TRUE	TRUE	FALSE
Rolling Stone	MichaelJackson_BillieJean_1983	Michael Jackson	Billie Jean	1983	TRUE	TRUE	TRUE
Rolling Stone	TheVerve_BitterSweetSymphony_1997	The Verve	Bitter Sweet Symphony	1997	TRUE	TRUE	TRUE
Rolling Stone	NewOrder_BizarreLoveTriangle_1986	New Order	Bizarre Love Triangle	1986	TRUE	TRUE	TRUE
Rolling Stone	TheRamones_BlitzkriegBop_1976	The Ramones	Blitzkrieg Bop	1976	TRUE	TRUE	TRUE
Rolling Stone	BobDylan_BlowinInTheWind_1963	Bob Dylan	Blowin' in the Wind	1963	TRUE	TRUE	TRUE
Rolling Stone	CarlPerkins_BlueSuedeShoes_1956	Carl Perkins	Blue Suede Shoes	1956	TRUE	TRUE	FALSE
Rolling Stone	FatsDomino_BlueberryHill_1956	Fats Domino	Blueberry Hill	1956	TRUE	TRUE	FALSE
Rolling Stone	BoDiddley_BoDiddley_1955	Bo Diddley	Bo Diddley	1955	TRUE	TRUE	TRUE
Rolling Stone	Queen_BohemianRhapsody_1975	Queen	Bohemian Rhapsody	1975	TRUE	TRUE	FALSE
Rolling Stone	Steppenwolf_BornToBeWild_1968	Steppenwolf	Born To Be Wild	1968	TRUE	TRUE	FALSE
Rolling Stone	BruceSpringsteen_BornToRun_1975	Bruce Springsteen	Born to Run	1975	TRUE	TRUE	TRUE
Rolling Stone	JoniMitchell_BothSidesNow_1969	Joni Mitchell	Both Sides Now	1969	TRUE	TRUE	FALSE
Rolling Stone	SimonAndGarfunkel_BridgeOverTroubledWater_1970	Simon and Garfunkel	Bridge Over Troubled Water	1970	TRUE	TRUE	TRUE
Rolling Stone	VanMorrison_BrownEyedGirl_1967	Van Morrison	Brown Eyed Girl	1967	TRUE	TRUE	FALSE
Rolling Stone	TheMamasAndThePapas_CaliforniaDreamin_1965	The Mamas & the Papas	California Dreamin'	1965	TRUE	TRUE	FALSE
Rolling Stone	TheBeachBoys_CaliforniaGirls_1965	The Beach Boys	California Girls	1965	TRUE	TRUE	FALSE
Rolling Stone	2Pac_CaliforniaLove_1996	2Pac	California Love	1996	TRUE	TRUE	TRUE
Rolling Stone	TheEverlyBrothers_CathysClown_1960	The Everly Brothers	Cathy's Clown	1960	TRUE	TRUE	FALSE
Rolling Stone	DavidBowie_Changes_1971	David Bowie	Changes	1971	TRUE	TRUE	FALSE
Rolling Stone	Nirvana_ComeAsYouAre_1991	Nirvana	Come As You Are	1991	TRUE	TRUE	TRUE
Rolling Stone	PatsyCline_Crazy_1961	Patsy Cline	Crazy	1961	TRUE	TRUE	FALSE
Rolling Stone	RoyOrbison_Crying_1961	Roy Orbison	Crying	1961	TRUE	TRUE	FALSE
Rolling Stone	TheCrystals_DaDooRonRon_1963	The Crystals	Da Doo Ron Ron	1963	TRUE	TRUE	FALSE
Rolling Stone	MarthaAndTheVandellas_DancingInTheStreet_1964	Martha and the Vandellas	Dancing in the Street	1964	TRUE	TRUE	FALSE
Rolling Stone	ABBA_DancingQueen_1976	ABBA	Dancing Queen	1976	TRUE	TRUE	FALSE
Rolling Stone	TheBeachBoys_DontWorryBaby_1964	The Beach Boys	Don't Worry Baby	1964	TRUE	TRUE	FALSE
Rolling Stone	Aerosmith_DreamOn_1973	Aerosmith	Dream On	1973	TRUE	TRUE	FALSE
Rolling Stone	ThePenguins_EarthAngel_1954	The Penguins	Earth Angel	1954	TRUE	TRUE	FALSE
Rolling Stone	TheByrds_EightMilesHigh_1966	The Byrds	Eight Miles High	1966	TRUE	TRUE	FALSE
Rolling Stone	TheBeatles_EleanorRigby_1966	The Beatles	Eleanor Rigby	1966	TRUE	TRUE	FALSE
Rolling Stone	Metallica_EnterSandman_1991	Metallica	Enter Sandman	1991	TRUE	TRUE	TRUE
Rolling Stone	ThePolice_EveryBreathYouTake_1983	The Police	Every Breath You Take	1983	TRUE	TRUE	TRUE
Rolling Stone	SlyAndTheFamilyStone_EverydayPeople_1968	Sly and the Family Stone	Everyday People	1968	TRUE	TRUE	FALSE
Rolling Stone	Radiohead_FakePlasticTrees_1995	Radiohead	Fake Plastic Trees	1995	TRUE	TRUE	TRUE
Rolling Stone	SlyAndTheFamilyStone_FamilyAffair_1971	Sly and the Family Stone	Family Affair	1971	TRUE	TRUE	FALSE
Rolling Stone	TracyChapman_FastCar_1988	Tracy Chapman	Fast Car	1988	TRUE	TRUE	TRUE
Rolling Stone	JohnnyCash_FolsomPrisonBlues_1956	Johnny Cash	Folsom Prison Blues	1956	TRUE	TRUE	FALSE
Rolling Stone	BuffaloSpringfield_ForWhatItsWorth_1967	Buffalo Springfield	For What It's Worth	1967	TRUE	TRUE	FALSE
Rolling Stone	CreedenceClearwaterRevival_FortunateSon_1969	Creedence Clearwater Revival	Fortunate Son	1969	TRUE	TRUE	FALSE
Rolling Stone	TheJimiHendrixExperience_FoxeyLady_1965	The Jimi Hendrix Experience	Foxey Lady	1965	TRUE	TRUE	FALSE
Rolling Stone	TomPetty_FreeFallin_1989	Tom Petty	Free Fallin'	1989	TRUE	TRUE	TRUE
Rolling Stone	RayCharles_GeorgiaOnMyMind_1960	Ray Charles	Georgia On My Mind	1960	TRUE	TRUE	FALSE
Rolling Stone	TheRollingStones_GimmeShelter_1969	The Rolling Stones	Gimme Shelter	1969	TRUE	TRUE	FALSE
Rolling Stone	FleetwoodMac_GoYourOwnWay_1977	Fleetwood Mac	Go Your Own Way	1977	TRUE	TRUE	FALSE
Rolling Stone	TheBeachBoys_GodOnlyKnows_1966	The Beach Boys	God Only Knows	1966	TRUE	TRUE	FALSE
Rolling Stone	TheSexPistols_GodSaveTheQueen_1977	The Sex Pistols	God Save the Queen	1977	TRUE	TRUE	FALSE
Rolling Stone	LittleRichard_GoodGollyMissMolly_1958	Little Richard	Good Golly, Miss Molly	1958	TRUE	TRUE	TRUE
Rolling Stone	TheBeachBoys_GoodVibrations_1966	The Beach Boys	Good Vibrations	1966	TRUE	TRUE	FALSE
Rolling Stone	JerryLeeLewis_GreatBallsOfFire_1957	Jerry Lee Lewis	Great Balls Of Fire	1957	TRUE	TRUE	TRUE
Rolling Stone	JeffBuckley_Hallelujah_1994	Jeff Buckley	Hallelujah	1994	TRUE	TRUE	FALSE
Rolling Stone	ElvisPresley_HeartbreakHotel_1956	Elvis Presley	Heartbreak Hotel	1956	TRUE	TRUE	FALSE
Rolling Stone	TheBeatles_Help_1965	The Beatles	Help!	1965	TRUE	TRUE	TRUE
Rolling Stone	DavidBowie_Heroes_1977	David Bowie	Heroes	1977	TRUE	TRUE	TRUE
Rolling Stone	TheBeatles_HeyJude_1968	The Beatles	Hey Jude	1968	TRUE	TRUE	TRUE
Rolling Stone	TheRollingStones_HonkyTonkWomen_1969	The Rolling Stones	Honky Tonk Women	1969	TRUE	TRUE	FALSE
Rolling Stone	DonnaSummer_HotStuff_1979	Donna Summer	Hot Stuff	1979	TRUE	TRUE	TRUE
Rolling Stone	TheEagles_HotelCalifornia_1976	The Eagles	Hotel California	1976	TRUE	TRUE	TRUE
Rolling Stone	ElvisPresley_HoundDog_1956	Elvis Presley	Hound Dog	1956	TRUE	TRUE	FALSE
Rolling Stone	TheAnimals_HouseOfTheRisingSun_1964	The Animals	House of the Rising Sun	1964	TRUE	TRUE	FALSE
Rolling Stone	RKelly_IBelieveICanFly_1996	R. Kelly	I Believe I Can Fly	1996	TRUE	TRUE	TRUE
Rolling Stone	BonnieRaitt_ICantMakeYouLoveMe_1991	Bonnie Raitt	I Can't Make You Love Me	1991	TRUE	TRUE	TRUE
Rolling Stone	RayCharles_ICantStopLovingYou_1962	Ray Charles	I Can't Stop Loving You	1962	TRUE	TRUE	FALSE
Rolling Stone	TheBobbyFullerFour_IFoughtTheLaw_1966	The Bobby Fuller Four	I Fought the Law	1966	TRUE	TRUE	FALSE
Rolling Stone	JamesBrown_IGotYou_1965	James Brown	I Got You (I Feel Good)	1965	TRUE	TRUE	FALSE
Rolling Stone	MarvinGaye_IHeardItThroughTheGrapevine_1968	Marvin Gaye	I Heard It Through the Grapevine	1968	TRUE	TRUE	FALSE
Rolling Stone	TheFlamingos_IOnlyHaveEyesForYou_1959	The Flamingos	I Only Have Eyes for You	1959	TRUE	TRUE	FALSE
Rolling Stone	TheBeatles_ISawHerStandingThere_1964	The Beatles	I Saw Her Standing There	1964	TRUE	TRUE	FALSE
Rolling Stone	U2_IStillHaventFoundWhatImLookingFor_1987	U2	I Still Haven't Found What I'm Looking For	1987	TRUE	TRUE	TRUE
Rolling Stone	JohnnyCash_IWalkTheLine_1956	Johnny Cash	I Walk the Line	1956	TRUE	TRUE	TRUE
Rolling Stone	TheRamones_IWannaBeSedated_1978	The Ramones	I Wanna Be Sedated	1978	TRUE	TRUE	FALSE
Rolling Stone	TheBeatles_IWantToHoldYourHand_1963	The Beatles	I Want to Hold Your Hand	1963	TRUE	TRUE	TRUE
Rolling Stone	TheJackson5_IWantYouBack_1969	The Jackson 5	I Want You Back	1969	TRUE	TRUE	FALSE
Rolling Stone	HankWilliams_ImSoLonesomeICouldCry_1949	Hank Williams	I'm So Lonesome I Could Cry	1949	TRUE	TRUE	FALSE
Rolling Stone	TheVelvetUnderground_ImWaitingForTheMan_1967	The Velvet Underground	I'm Waiting for the Man	1967	TRUE	TRUE	FALSE
Rolling Stone	OtisRedding_IveBeenLovingYouTooLong_1965	Otis Redding	I've Been Loving You Too Long (to Stop Now)	1965	TRUE	TRUE	FALSE
Rolling Stone	JohnLennon_Imagine_1971	John Lennon	Imagine	1971	TRUE	TRUE	TRUE
Rolling Stone	Nirvana_InBloom_1991	Nirvana	In Bloom	1991	TRUE	TRUE	TRUE
Rolling Stone	TheBeatles_InMyLife_1965	The Beatles	In My Life	1965	TRUE	TRUE	TRUE
Rolling Stone	WilsonPickett_InTheMidnightHour_1965	Wilson Pickett	In The Midnight Hour	1965	TRUE	TRUE	FALSE
Rolling Stone	TheFiveSatins_InTheStillOfTheNight_1956	The Five Satins	In the Still of the Nite	1956	TRUE	TRUE	FALSE
Rolling Stone	JamesBrown_ItsAMansMansMansWorld_1966	James Brown	It's a Man's Man's Man's World	1966	TRUE	TRUE	FALSE
Rolling Stone	ElvisPresley_JailhouseRock_1957	Elvis Presley	Jailhouse Rock	1957	TRUE	TRUE	TRUE
Rolling Stone	ChuckBerry_JohnnyBGoode_1958	Chuck Berry	Johnny B. Goode	1958	TRUE	TRUE	TRUE
Rolling Stone	TheRollingStones_JumpinJackFlash_1968	The Rolling Stones	Jumpin' Jack Flash	1968	TRUE	TRUE	FALSE
Rolling Stone	LedZeppelin_Kashmir_1975	Led Zeppelin	Kashmir	1975	TRUE	TRUE	FALSE
Rolling Stone	DerekAndTheDominos_Layla_1970	Derek and the Dominos	Layla	1970	TRUE	TRUE	TRUE
Rolling Stone	TheBeatles_LetItBe_1970	The Beatles	Let It Be	1970	TRUE	TRUE	TRUE
Rolling Stone	MarvinGaye_LetsGetItOn_1973	Marvin Gaye	Let's Get It On	1973	TRUE	TRUE	FALSE
Rolling Stone	AlGreen_LetsStayTogether_1971	Al Green	Let's Stay Together	1971	TRUE	TRUE	TRUE
Rolling Stone	TheDoors_LightMyFire_1967	The Doors	Light My Fire	1967	TRUE	TRUE	FALSE
Rolling Stone	BobDylan_LikeARollingStone_1965	Bob Dylan	Like a Rolling Stone	1965	TRUE	TRUE	TRUE
Rolling Stone	Prince_LittleRedCorvette_1983	Prince	Little Red Corvette	1983	TRUE	TRUE	TRUE
Rolling Stone	StevieWonder_LivingForTheCity_1973	Stevie Wonder	Living for the City	1973	TRUE	TRUE	FALSE
Rolling Stone	TheClash_LondonCalling_1980	The Clash	London Calling	1980	TRUE	TRUE	FALSE
Rolling Stone	LittleRichard_LongTallSally_1956	Little Richard	Long Tall Sally	1956	TRUE	TRUE	TRUE
Rolling Stone	Eminem_LoseYourself_2002	Eminem	Lose Yourself	2002	TRUE	TRUE	FALSE
Rolling Stone	Beck_Loser_1993	Beck	Loser	1993	TRUE	TRUE	TRUE
Rolling Stone	REM_LosingMyReligion_1991	R.E.M.	Losing My Religion	1991	TRUE	TRUE	TRUE
Rolling Stone	TheKingsmen_LouieLouie_1963	The Kingsmen	Louie Louie	1963	TRUE	TRUE	FALSE
Rolling Stone	AlGreen_LoveAndHappiness_1972	Al Green	Love and Happiness	1972	TRUE	TRUE	FALSE
Rolling Stone	JoyDivision_LoveWillTearUsApart_1980	Joy Division	Love Will Tear Us Apart	1980	TRUE	TRUE	TRUE
Rolling Stone	IggyPop_LustForLife_1977	Iggy Pop	Lust for Life	1977	TRUE	TRUE	FALSE
Rolling Stone	RodStewart_MaggieMay_1971	Rod Stewart	Maggie May	1971	TRUE	TRUE	FALSE
Rolling Stone	ChuckBerry_Maybellene_1955	Chuck Berry	Maybellene	1955	TRUE	TRUE	TRUE
Rolling Stone	JanisJoplin_MeAndBobbyMcGee_1971	Janis Joplin	Me and Bobby McGee	1971	TRUE	TRUE	FALSE
Rolling Stone	BobDylan_MrTambourineMan_1965	Bob Dylan	Mr. Tambourine Man	1965	TRUE	TRUE	FALSE
Rolling Stone	TheByrds_MrTambourineMan_1965	The Byrds	Mr. Tambourine Man	1965	TRUE	TRUE	FALSE
Rolling Stone	TheWho_MyGeneration_1965	The Who	My Generation	1965	TRUE	TRUE	TRUE
Rolling Stone	TheTemptations_MyGirl_1964	The Temptations	My Girl	1964	TRUE	TRUE	FALSE
Rolling Stone	ElvisPresley_MysteryTrain_1955	Elvis Presley	Mystery Train	1955	TRUE	TRUE	TRUE
Rolling Stone	BobMarley_NoWomanNoCry_1975	Bob Marley & The Wailers	No Woman, No Cry	1975	TRUE	TRUE	TRUE
Rolling Stone	TheBeatles_NorwegianWood_1965	The Beatles	Norwegian Wood (This Bird Has Flown)	1965	TRUE	TRUE	FALSE
Rolling Stone	BuddyHolly_NotFadeAway_1957	Buddy Holly and the Crickets	Not Fade Away	1957	TRUE	TRUE	FALSE
Rolling Stone	SineadOConnor_NothingCompares2U_1990	Sinead O'Connor	Nothing Compares 2 U	1990	TRUE	TRUE	TRUE
Rolling Stone	DrDre_NuthinButAGThang_1993	Dr. Dre	Nuthin' But a 'G' Thang	1993	TRUE	TRUE	FALSE
Rolling Stone	U2_One_1991	U2	One	1991	TRUE	TRUE	TRUE
Rolling Stone	TheRollingStones_PaintItBlack_1966	The Rolling Stones	Paint It Black	1966	TRUE	TRUE	FALSE
Rolling Stone	TheTemptations_PapaWasARollinStone_1972	The Temptations	Papa Was A Rollin' Stone	1972	TRUE	TRUE	FALSE
Rolling Stone	JamesBrown_PapasGotABrandNewBag_1966	James Brown	Papa's Got a Brand New Bag	1966	TRUE	TRUE	FALSE
Rolling Stone	Radiohead_ParanoidAndroid_1997	Radiohead	Paranoid Android	1997	TRUE	TRUE	FALSE
Rolling Stone	TheImpressions_PeopleGetReady_1965	The Impressions	People Get Ready	1965	TRUE	TRUE	TRUE
Rolling Stone	JamesBrown_PleasePleasePlease_1956	James Brown	Please, Please, Please	1956	TRUE	TRUE	FALSE
Rolling Stone	CreedenceClearwaterRevival_ProudMary_1969	Creedence Clearwater Revival	Proud Mary	1969	TRUE	TRUE	FALSE
Rolling Stone	TheJimiHendrixExperience_PurpleHaze_1967	The Jimi Hendrix Experience	Purple Haze	1967	TRUE	TRUE	TRUE
Rolling Stone	Prince_PurpleRain_1984	Prince	Purple Rain	1984	TRUE	TRUE	TRUE
Rolling Stone	BuddyHolly_RaveOn_1958	Buddy Holly and the Crickets	Rave On	1958	TRUE	TRUE	FALSE
Rolling Stone	BobMarley_RedemptionSong_1980	Bob Marley & The Wailers	Redemption Song	1980	TRUE	TRUE	TRUE
Rolling Stone	ArethaFranklin_Respect_1967	Aretha Franklin	Respect	1967	TRUE	TRUE	TRUE
Rolling Stone	JohnnyCash_RingOfFire_1963	Johnny Cash	Ring of Fire	1963	TRUE	TRUE	FALSE
Rolling Stone	IkeAndTinaTurner_RiverDeepMountainHigh_1966	Ike & Tina Turner	River Deep - Mountain High	1966	TRUE	TRUE	TRUE
Rolling Stone	ChuckBerry_RockAndRollMusic_1957	Chuck Berry	Rock & Roll Music	1957	TRUE	TRUE	FALSE
Rolling Stone	TheB52s_RockLobster_1979	The B-52's	Rock Lobster	1979	TRUE	TRUE	FALSE
Rolling Stone	NeilYoung_RockinInTheFreeWorld_1989	Neil Young	Rockin' in the Free World	1989	TRUE	TRUE	TRUE
Rolling Stone	ChuckBerry_RollOverBeethoven_1956	Chuck Berry	Roll Over Beethoven	1956	TRUE	TRUE	TRUE
Rolling Stone	TheBeastieBoys_Sabotage_1994	The Beastie Boys	Sabotage	1994	TRUE	TRUE	FALSE
Rolling Stone	TheRollingStones_Satisfaction_1965	The Rolling Stones	Satisfaction	1965	TRUE	TRUE	TRUE
Rolling Stone	BigStar_SeptemberGurls_1974	Big Star	September Gurls	1974	TRUE	TRUE	FALSE
Rolling Stone	BigJoeTurner_ShakeRattleAndRoll_1954	Big Joe Turner	Shake, Rattle and Roll	1954	TRUE	TRUE	FALSE
Rolling Stone	TheBeatles_SheLovesYou_1963	The Beatles	She Loves You	1963	TRUE	TRUE	FALSE
Rolling Stone	TheClash_ShouldIStayOrShouldIGo_1982	The Clash	Should I Stay or Should I Go	1982	TRUE	TRUE	TRUE
Rolling Stone	TheIsleyBrothers_Shout_1959	The Isley Brothers	Shout (Parts 1 and 2)	1959	TRUE	TRUE	FALSE
Rolling Stone	Nirvana_SmellsLikeTeenSpirit_1991	Nirvana	Smells Like Teen Spirit	1991	TRUE	TRUE	TRUE
Rolling Stone	LedZeppelin_StairwayToHeaven_1971	Led Zeppelin	Stairway To Heaven	1971	TRUE	TRUE	TRUE
Rolling Stone	BenEKing_StandByMe_1961	Ben E. King	Stand By Me	1961	TRUE	TRUE	FALSE
Rolling Stone	TheBeatles_StrawberryFieldsForever_1967	The Beatles	Strawberry Fields Forever	1967	TRUE	TRUE	FALSE
Rolling Stone	Pavement_SummerBabe_1992	Pavement	Summer Babe	1992	TRUE	TRUE	TRUE
Rolling Stone	EddieCochran_SummertimeBlues_1958	Eddie Cochran	Summertime Blues	1958	TRUE	TRUE	TRUE
Rolling Stone	Cream_SunshineOfYourLove_1968	Cream	Sunshine of Your Love	1968	TRUE	TRUE	FALSE
Rolling Stone	StevieWonder_Superstition_1972	Stevie Wonder	Superstition	1972	TRUE	TRUE	TRUE
Rolling Stone	ElvisPresley_SuspiciousMinds_1969	Elvis Presley	Suspicious Minds	1969	TRUE	TRUE	FALSE
Rolling Stone	GunsNRoses_SweetChildOMine_1987	Guns N' Roses	Sweet Child O' Mine	1987	TRUE	TRUE	TRUE
Rolling Stone	TheRollingStones_SympathyForTheDevil_1968	The Rolling Stones	Sympathy for the Devil	1968	TRUE	TRUE	TRUE
Rolling Stone	AlGreen_TakeMeToTheRiver_1974	Al Green	Take Me to the River	1974	TRUE	TRUE	TRUE
Rolling Stone	BobDylan_TangledUpInBlue_1975	Bob Dylan	Tangled Up in Blue	1975	TRUE	TRUE	TRUE
Rolling Stone	EricClapton_TearsInHeaven_1992	Eric Clapton	Tears in Heaven	1992	TRUE	TRUE	TRUE
Rolling Stone	BuddyHolly_ThatllBeTheDay_1957	Buddy Holly	That'll Be the Day	1957	TRUE	TRUE	FALSE
Rolling Stone	ElvisPresley_ThatsAllRight_1954	Elvis Presley	That's All Right	1954	TRUE	TRUE	FALSE
Rolling Stone	SimonAndGarfunkel_TheBoxer_1969	Simon and Garfunkel	The Boxer	1969	TRUE	TRUE	FALSE
Rolling Stone	GrandmasterFlashAndTheFuriousFive_TheMessage_1982	Grandmaster Flash & the Furious Five	The Message	1982	TRUE	TRUE	FALSE
Rolling Stone	SimonAndGarfunkel_TheSoundsOfSilence_1965	Simon and Garfunkel	The Sounds of Silence	1965	TRUE	TRUE	FALSE
Rolling Stone	BobDylan_TheTimesTheyAreAChangin_1964	Bob Dylan	The Times They Are A-Changin'	1964	TRUE	TRUE	FALSE
Rolling Stone	TheMiracles_TheTracksOfMyTears_1965	The Miracles	The Tracks of My Tears	1965	TRUE	TRUE	FALSE
Rolling Stone	TheBand_TheWeight_1968	The Band	The Weight	1968	TRUE	TRUE	FALSE
Rolling Stone	BruceSpringsteen_ThunderRoad_1975	Bruce Springsteen	Thunder Road	1975	TRUE	TRUE	TRUE
