Filename	Artist	Title	Prexisting data?	Transcriber	Transcription Date	Comments	ChangesToMcGillTranscription
TheMeters_LookKaPyPy_1970	The Meters	Look-Ka Py Py	_	Nat Condit-Schultz	4/10/17	_	_
TheMiracles_BabyBabyDontCry_1969	The Miracles	Baby, Baby Don't Cry 	_	_	_	_	_
TheMiracles_IDontBlameYouAtAll_1971	The Miracles	I Don't Blame You At All	_	Hubert Leveille Gauvin	1/20/16	_	_
TheMiracles_ISecondThatEmotion_1968	The Miracles	I Second That Emotion	midi	_	_	_	_
TheMiracles_MightyGoodLovin_1961	The Miracles	Mighty Good Lovin'	_	_	_	_	_
TheMoments_WalkRightIn_1963	The Moments	Walk Right In	midi	_	_	_	_
TheMusicExplosion_LittleBitOSoul_1967	The Music Explosion	Little Bit O' Soul	_	_	_	_	_
TheMusicMachine_ThePeopleInMe_1967	The Music Machine	The People In Me	_	_	_	_	_
TheOJays_LoveTrain_1973	The O'Jays	Love Train	_	_	_	_	_
TheOsmonds_OneBadApple_1971	The Osmonds	One Bad Apple	midi	_	_	_	_
ThePointerSisters_HesSoShy_1980	The Pointer Sisters	He's So Shy	_	_	_	_	_
ThePointerSisters_Jump_1984	The Pointer Sisters	Jump (for My Love)	midi	_	_	_	_
ThePolice_DontStandSoCloseToMe_1981	The Police	Don't Stand So Close To Me	midi	Nat Condit-Schultz	8/3/16	Chords in chorus double check?	_
ThePolice_EveryLittleThingSheDoesIsMagic_1981	The Police	Every Little Thing She Does Is Magic	midi	_	_	_	_
ThePolice_SpiritsInTheMaterialWorld_1982	The Police	Spirits In The Material World	_	_	_	_	_
ThePowerStation_SomeLikeItHot_1985	The Power Station	Some Like It Hot	_	_	_	_	_
TheRascals_PeopleGotToBeFree_1968	The Rascals	People Got To Be Free	UPRFB	Hubert Leveille Gauvin	6/29/16	Many voices. I tried my best to isolate the lead. Last measures are spoken. Did not transcribe those	Key changes (majro to minor)
TheRembrandts_Someone_1991	The Rembrandts	Someone	_	Nat Condit-Schultz	2/22/17	Key change for guitar solo?; C#/F chord in chorus, really just F major?	_
TheRighteousBrothers_SoulAndInspiration_1966	The Righteous Brothers	(You're My) Soul And Inspiration	_	_	_	_	_
TheRighteousBrothers_UnchainedMelody_1965	The Righteous Brothers	Unchained Melody	midi	Gary Yim	1/20/16	Gosh tootin' melismas! I finished this before we discussed style, so it's probably over-rhythmed..	_
TheRitchieFamily_TheBestDiscoInTown_1976	The Ritchie Family	The Best Disco In Town	_	_	_	_	_
TheRobertCrayBand_SmokingGun_1987	The Robert Cray Band	Smoking Gun	_	Jonathan Eldridge	6/1/20	_	_
TheRollingStones_Dandelion_1967	The Rolling Stones	Dandelion	midi	_	_	_	_
TheRollingStones_DooDooDooDooDoo_1974	The Rolling Stones	Doo Doo Doo Doo Doo (Heartbreaker)	midi	_	_	_	_
TheRollingStones_GoingToAGoGo_1982	The Rolling Stones	Going To A Go-Go	_	_	_	_	_
TheRollingStones_HaveYouSeenYourMotherBabyStandingInTheShadow_1966	The Rolling Stones	Have You Seen Your Mother, Baby, Standing In The Shadow? 	_	_	_	_	_
TheRollingStones_HonkyTonkWomen_1969	The Rolling Stones	Honky Tonk Women	midi	Nat Condit-Schultz	2/23/16	_	_
TheRollingStones_ItsOnlyRockNRoll_1974	The Rolling Stones	It's Only Rock 'N Roll (But I Like It)	midi	_	_	_	_
TheRollingStones_MissYou_1978	The Rolling Stones	Miss You	midi	Claire Arthur	2/13/16	"help? All rhythms are very approximate. All """"x"""" noteheads indicate unvoiced syllables in an approximate range. This one may just be an outlier. NB: end of piece looks wierd due to cut and paste from midi, can't seem to fix it (not sure how that will affect xml)."	_
TheRollingStones_NotFadeAway_1964	The Rolling Stones	Not Fade Away	midi	_	_	_	_
TheRollingStones_TimeIsOnMySide_1964	The Rolling Stones	Time Is On My Side	midi	Lissa Reed	2/7/16	unpitched, unmetered speech over instrumental solo omitted from lyrics and transcription	_
TheRollingStones_TumblingDice_1972	The Rolling Stones	Tumbling Dice	midi	_	_	_	_
TheRollingStones_WaitingOnAFriend_1982	The Rolling Stones	Waiting On A Friend	midi	_	_	_	_
TheRollingStones_WildHorses_1971	The Rolling Stones	Wild Horses	midi	Nat Condit-Schultz	7/26/16	_	In last two choruses there is a typo where they make dmin and gmin chords whole notes instead of half notes
TheRonettes_BeMyBaby_1963	The Ronettes	Be My Baby	midi	Nat Condit-Schultz	3/6/17	Prechorus is mislabelled Bridge	_
TheShirelles_WillYouLoveMeTomorrow_1961	The Shirelles	Will You Love Me Tomorrow	midi	Jonathan Eldridge	5/22/20	In 60's songs like this, I think the backup vocals are prominent enough to notate	_
TheSopwithCamel_HelloHello_1967	The Sopwith Camel	Hello Hello	_	_	_	_	_
TheStapleSingers_CityInTheSky_1974	The Staple Singers	City In The Sky	_	_	_	_	_
TheStapleSingers_IllTakeYouThere_1972	The Staple Singers	I'll Take You There	midi	_	_	_	_
TheStringALongs_Wheels_1961	The String-A-Longs	Wheels	midi	_	_	_	_
TheSupremes_FloyJoy_1972	The Supremes	Floy Joy	_	_	_	_	_
TheSupremes_StonedLove_1970	The Supremes	Stoned Love	_	_	_	_	_
TheTeeSet_MaBelleAmie_1970	The Tee Set	Ma Belle Amie	_	_	_	_	_
TheTemptations_AintTooProudToBeg_1966	The Temptations	Ain't Too Proud To Beg	midi	_	_	_	_
TheTemptations_IWishItWouldRain_1968	The Temptations	I Wish It Would Rain	midi	_	_	_	_
TheTrammps_DiscoInferno_1977	The Trammps	Disco Inferno	midi	Nat Condit-Schultz	5/12/17	_	_
TheTurtles_HappyTogether_1967	The Turtles	Happy Together	midi	Nat Condit-Schultz	8/3/16	Swung	"rethink section labels: """"Bridge"""" is really last verse?"
TheVentures_Perfidia_1960	The Ventures	Perfidia	midi	_	_	_	"""""Chorus"""" relabbeled """"Verse"""", 'Verse' relabbeled 'Bridge' (it's AABA)"
TheWeatherGirls_ItsRainingMen_1983	The Weather Girls	It's Raining Men	_	Hubert Leveille Gauvin	1/30/16	_	_
TheWho_HappyJack_1967	The Who	Happy Jack	_	Nat Condit-Schultz	5/1/17	Relabel sections Verse and Bridge (AABA)	Change whole thing to half-time?
TheWho_PinballWizard_1969	The Who	Pinball Wizard	midi	Nat Condit-Schultz	2/12/16	_	_
TheYardbirds_HeartFullOfSoul_1965	The Yardbirds	Heart Full Of Soul	midi	_	_	_	_
TheYardbirds_ShapesOfThings_1966	The Yardbirds	Shapes Of Things	_	_	_	_	_
TheYoungbloods_GetTogether_1969	The Youngbloods	Get Together	_	_	_	_	_
ThelmaHouston_DontLeaveMeThisWay_1977	Thelma Houston	Don't Leave Me This Way	midi	_	_	_	_
TinaTurner_PrivateDancer_1985	Tina Turner	Private Dancer	midi	_	_	_	_
TinaTurner_TheBest_1989	Tina Turner	The Best	midi	Jonathan Eldridge	6/1/20	_	Original transcription is of album version. I cut the last ~30 measures to match the single version. Also, one of the chords in the chorus was wrong---the melodic Bb over Dm does not really make a Bb chord.
TinaTurner_WeDontNeedAnotherHero_1985	Tina Turner	We Don't Need Another Hero (Thunderdome)	midi	Jonathan Eldridge	1/15/20	_	_
TinaTurner_WhatYouGetIsWhatYouSee_1987	Tina Turner	What You Get Is What You See	_	_	_	_	_
TinaTurner_WhatsLoveGotToDoWithIt_1984	Tina Turner	What's Love Got To Do With It	midi	Nat Condit-Schultz	2/16/16	McGill has extra measure at 37. Also chorus chords call clear vi chord. Also theres a key change	_
ToddRundgren_ADreamGoesOnForever_1974	Todd Rundgren	A Dream Goes On Forever	_	_	_	_	_
ToddRundgren_CanWeStillBeFriends_1978	Todd Rundgren	Can We Still Be Friends	_	_	_	_	_
TomJones_ShesALady_1971	Tom Jones	She's A Lady	midi	Nat Condit-Schultz	2/2/17	Is progression Em ��� Em -D or Em ��� A- D? Does it really change from verse to verse?; version I found is a little longer that McGill's ��_ which is correct?	Move key change back to D two measures earlier, to measure 45
TomTHall_ILove_1973	Tom T. Hall	I Love	midi	_	_	_	_
TomTHall_TheYearThatClaytonDelaneyDied_1971	Tom T. Hall	The Year That Clayton Delaney Died	_	_	_	_	_
TommyJames_CrystalBluePersuasion_1969	Tommy James	Crystal Blue Persuasion	midi	_	_	_	_
TommyJames_MonyMony_1968	Tommy James	Mony Mony	midi	_	_	_	_
TracieSpencer_ThisHouse_1990	Tracie Spencer	This House	_	_	_	_	_
TracyChapman_BabyCanIHoldYou_1989	Tracy Chapman	Baby Can I Hold You	midi	_	_	_	_
U2_WithOrWithoutYou_1987	U2	With Or Without You	midi	Nat Condit-Schultz	2/15/16	_	_
UB40_RedRedWine_1984	UB40	Red Red Wine	midi	Nat Condit-Schultz	4/24/17	I'm not sure about whether the repeated motive ends on beat three, or just before it (what I've notated)	Rename sections to reflect AABA form?; I believe they transcribed the wrong version...the 1983/1984 single version is only about 3:40 seconds, with no toast in the middle.
UB40_TheWayYouDoTheThingsYouDo_1990	UB40	The Way You Do The Things You Do	_	_	_	_	_
UrbanDanceSquad_DeeperShadeOfSoul_1991	Urban Dance Squad	Deeper Shade Of Soul	_	_	_	_	_
VanHalen_WhenItsLove_1988	Van Halen	When It's Love	midi	Nat Condit-Schultz	8/22/16	There's a repeated pattern (end of first chorus is first time) where I'm notating a quarter note on the beat which is really late...maybe it should be written as syncopation?	_
VillagePeople_InTheNavy_1979	Village People	In The Navy	midi	Hubert Leveille Gauvin	1/22/16	"2 melody parts: Part 1 = main melody; Part 2 = """"In the Navy"""". I did not transcribe the spoken parts."	_
WangChung_DanceHallDays_1984	Wang Chung	Dance Hall Days	_	_	_	_	_
WaylonJennings_AreYouSureHankDoneItThisWay_1975	Waylon Jennings	Are You Sure Hank Done It This Way	_	_	_	_	_
WaylonJennings_ThemeFromTheDukesOfHazzard_1980	Waylon Jennings	Theme From The Dukes Of Hazzard (Good Ol' Boys)	midi	_	_	_	_
Wednesday_LastKiss_1974	Wednesday	Last Kiss	midi	_	_	_	_
Wham_WakeMeUpBeforeYouGoGo_1984	Wham!	Wake Me Up Before You Go-Go	midi	Nat Condit-Schultz	1/21/17	"Pickup chords inconsistent in intro; renumber barlines so that pickup is measure 0; prechorus is labelled """"bridge""""; First chorus has extra measure (=42 in unedited hum);'interlude' isn't really an interlude"	_
Whitesnake_HereIGoAgain_1987	Whitesnake	Here I Go Again	midi	Nat Condit-Schultz	1/19/17	Need to add rhythmic detail to chords?; Not sure ���preverse�� section label is necessarry	_
WildCherry_PlayThatFunkyMusic_1976	Wild Cherry	Play That Funky Music	midi	_	_	_	_
WillieMitchell_2075_1964	Willie Mitchell	20-75	_	_	_	_	_
WillieNelson_BlueEyesCryingInTheRain_1975	Willie Nelson	Blue Eyes Crying In The Rain	_	_	_	_	_
WilsonPhillips_HoldOn_1990	Wilson Phillips	Hold On	midi	Jonathan Eldridge	5/3/20	"Similar to Leslie “California Nights”; ghosted attacks are sometimes given enough of a value to be considered their own notes, and sometimes not. They sometimes sing the same word over a melisma using very different vowel sounds; I tried to reflect this in the lyrics Ghosted notes on lyrics were close enough to pitch to warrant ""x"" Dense instrumentation; for a lot of the lower part of the harmonies I was listening for subtones, which is why there's proportionately more ""x's"" in that part"	Added one measure to the fadeout. Changed harmonic rhythm throughout to match the syncopated harmonic rhythm. Also, subbed a Amin chord for Fmaj(1st inversion).
WilsonPickett_DontKnockMyLovePt1_1971	Wilson Pickett	Don't Knock My Love - Pt. 1	_	_	_	_	_
WilsonPickett_IFoundATrueLove_1968	Wilson Pickett	I Found A True Love	_	_	_	_	_
WilsonPickett_ImInLove_1967	Wilson Pickett	I'm In Love	_	_	_	_	_
WilsonPickett_InTheMidnightHour_1965	Wilson Pickett	In The Midnight Hour	midi	_	_	_	_
WilsonPickett_SoulDanceNumberThree_1967	Wilson Pickett	Soul Dance Number Three	_	_	_	_	_
Yaz_Situation_1982	Yaz	Situation	midi	_	_	_	_
YoungMC_BustAMove_1990	Young MC	Bust A Move	_	_	_	_	_
YvonneElliman_IfICantHaveYou_1978	Yvonne Elliman	If I Can't Have You	midi	_	_	_	_
ZZTop_LaGrange_1974	ZZ Top	La Grange	midi	_	_	"almost no singing in this one. (Hubert: I think we should only transcribe the verse that starts with """"Well, I hear it's fine..."""". The rest could be indicated as spoken)"	_
